"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x33069812","x1289227538984624128",2020-07-31 15:52:52,"ReindeerGames91","JT Brown (@JTBrown23), in his own words, on the moment he took a stand for racial justice. #BlackLivesMatter

Read on @NHLdotcom ➡️ https://t.co/04tQUFvFy6 https://t.co/oYlQucQsse","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x50004938 x373691724 x1037738468972154880","NHL JTBrown23 NHLdotcom","en",,,,,,,,,,,,,,,,"x1289202926842335232","JT Brown (@JTBrown23), in his own words, on the moment he took a stand for racial justice. #BlackLivesMatter

Read on @NHLdotcom ➡️ https://t.co/04tQUFvFy6 https://t.co/oYlQucQsse",2020-07-31 14:15:04,"Khoros Marketing",706,120,"x50004938","NHL","NHL",6262612,2026,171184,"31 cities across U.S. & Canada","#StanleyCup Qualifiers begin Aug. 1

🔄: @NHLGIFs
🏆: @StanleyCup
🗣️: @PR_NHL
📈: @NHLFantasy",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ReindeerGames91/status/1289227538984624128","Jake Rudolph","Long Beach, CA","Proud USC Alumni. Writer/Podcaster @CrashthePond. “Pro Ranker of Things” - @cjwoodling. Contact: jrudolph91@gmail.com","http://patreon.com/Crashthepond",FALSE,1033,2363,25,33878,14022,2009-04-19 00:41:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/33069812/1585024796","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1191234921261486080/DM4uh4QX_normal.jpg"
"x1084107757312266240","x1289227541417299968",2020-07-31 15:52:53,"SadTrashHere","#BlackLivesMatter  https://t.co/iBm1aDokSS","Twitter for Android",,,,,FALSE,FALSE,0,0,0,0,"BlackLivesMatter",,"vm.tiktok.com/J2agtPc/","https://t.co/iBm1aDokSS","https://vm.tiktok.com/J2agtPc/",,,,,,,,,,,"und",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SadTrashHere/status/1289227541417299968","Trashcan Here",,"Just a trashcan that is here",,FALSE,8,76,0,282,7184,2019-01-12 15:20:05,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1084108518657908737/A5UWV2Yo_normal.jpg"
"x1289187377785851905","x1289227541899689984",2020-07-31 15:52:53,"twomanyveggies","Calm returned to Portland, Ore.,Thursday night, as Black Lives Matter demonstrators staged a peaceful vigil downtown, with no sign of law enforcement officers.

Live updates: https://t.co/DummoeAxp6","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2467791","washingtonpost","en",,,,,,,,,,,,,,,,"x1289215274718093312","Calm returned to Portland, Ore.,Thursday night, as Black Lives Matter demonstrators staged a peaceful vigil downtown, with no sign of law enforcement officers.

Live updates: https://t.co/DummoeAxp6",2020-07-31 15:04:08,"SocialFlow",747,263,"x2467791","washingtonpost","The Washington Post",16156452,1656,365892,"Washington, DC","Democracy Dies in Darkness.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/twomanyveggies/status/1289227541899689984","TwoManyVeggies🍆🥦🥬🥒🌽🥕",,"♎️🔮🧬🎆🛹🪁",,FALSE,1,18,0,18,21,2020-07-31 13:13:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/1289187377785851905/1596202740","","http://pbs.twimg.com/profile_images/1289187658233765888/4GelkDMX_normal.jpg"
"x16192144","x1289227541941690370",2020-07-31 15:52:53,"halftroll","Every NBA player who restarted the NBA's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts. 

https://t.co/6NpUo2gNBm","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x898533348","LibsInAmerica","en",,,,,,,,,,,,,,,,"x1289221192306454529","Every NBA player who restarted the NBA's season on Thursday kneeled during the National Anthem, wearing ""Black Lives Matter"" shirts. 

https://t.co/6NpUo2gNBm",2020-07-31 15:27:39,"Twitter for iPad",36,19,"x898533348","LibsInAmerica","LiA",115885,112579,190805,"United States","2020 = Blue Senate / Blue President",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/halftroll/status/1289227541941690370","blaine wishart","Berkeley or Shenzhou, Hainan","Not that kind of troll. More like a peaceful Halbjorn Halftroll, who, like me, loved nature. Husband.  I'll be delayed because of Covid19 for a while. See blog","https://contours.ghost.io/ghost/#/site",FALSE,393,1710,49,28659,33195,2008-09-08 21:05:45,FALSE,,,,,"http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/865843740/Photo_on_2010-04-30_at_14.23_normal.jpg"
"x2472618817","x1289227541933260801",2020-07-31 15:52:53,"TOMTndean","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more? https://t.co/cZ7kSysQbP","Twitter Web App",,,,,TRUE,TRUE,0,0,0,0,"ANTIFA BLM",,,,,,,,,,,,,"x25837289 x25073877 x939091","BernardKerik realDonaldTrump JoeBiden","en","x1289008270074683393","WIRE: Arizona Police Association endorses Pres. Trump’s re-election campaign",2020-07-31 01:21:34,"Twitter Web App",3681,1224,"x744070482832596992","joshdcaplan","Josh Caplan",52256,96,11880,,"Breaking News Desk, Home Page Editor at @BreitbartNews",TRUE,"x1289221958341623809","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more? https://t.co/cZ7kSysQbP",2020-07-31 15:30:42,"Twitter for iPhone",437,218,"x25837289","BernardKerik","Bernard B. Kerik",114775,6161,19053,"NYC","The Official Twitter Account for Bernard B. Kerik, 40th Police Commissioner of the New York City Police Department, and NY Times bestselling author.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TOMTndean/status/1289227541933260801","TOM DEAN","Louisville, CO","Retired.    Worked in the commercial nuclear power industry over 28 years.  Now is founder and board member of METATOMIC INC",,FALSE,564,856,3,68323,3884,2014-05-01 14:42:16,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/543836960666550273/mVk7mMST_normal.jpeg"
"x2342917386","x1289227542545567744",2020-07-31 15:52:53,"Donna_In_Heaven","@TM_13133 @jasonrantz @benshapiro @MedvedSHOW Naked woman wearing only mask. Create time for image tells it was Pacific Standard Time. -08:00 https://t.co/Q9Ws8Y05EL  
PST before protest &amp; death of #GeorgeFloyd #MaskUp protesters are mask #Marketing &amp; #BS 
DO NOT #MaskUpWA 
No numbers can be trusted. 
Lies are the standard!","Twitter Web App",94,"x1289185323662970880","x1269269059847090182","TM_13133",FALSE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/OfjxKE5xiV","https://twitter.com/i/web/status/1289227542545567744",,,,,,,,,"x1269269059847090182 x16193763 x17995040 x50044510","TM_13133 jasonrantz benshapiro MedvedSHOW","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Donna_In_Heaven/status/1289227542545567744","Donna Scott",,,,FALSE,239,241,8,7874,256,2014-02-14 02:13:27,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/550881776961220608/izmMgohZ_normal.png"
"x1147801114210783232","x1289227543451561989",2020-07-31 15:52:53,"MudgalNeelesh","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",109,35,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MudgalNeelesh/status/1289227543451561989","Cap Bhagwadhari",,"Shitposter.",,FALSE,289,510,0,3609,5092,2019-07-07 09:34:45,FALSE,,,,"https://pbs.twimg.com/profile_banners/1147801114210783232/1595781675","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1236260371008073729/12x51XZH_normal.jpg"
"x300965387","x1289227543636144128",2020-07-31 15:52:53,"AwakenedMarie","#DoubleStandards-Americans have been barred from work, church &amp; school...but Fraud #Fauci refuses to “opine” over @Jim_Jordan’s question about the risk of #COVID19 spread by #BLM/Antifa rioters &amp; whether protests should be limited for safety🤯
https://t.co/gvd7uAqdfm","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,"DoubleStandards Fauci",,,,,,,,,,,,,"x1114631166","ConservaMomUSA","en",,,,,,,,,,,,,,,,"x1289218985179910144","#DoubleStandards-Americans have been barred from work, church &amp; school...but Fraud #Fauci refuses to “opine” over @Jim_Jordan’s question about the risk of #COVID19 spread by #BLM/Antifa rioters &amp; whether protests should be limited for safety🤯
https://t.co/gvd7uAqdfm",2020-07-31 15:18:53,"Twitter for iPhone",53,68,"x1114631166","ConservaMomUSA","DrConservaMom🇺🇸🐸🌐",64328,17909,235874,"Trump’s America🇺🇸","MD/PhD:wife,mom #MAGA RT’d by POTUS! 1&2A;Vets&LEOs;NRA #ALLlives FB:Giuliani,D’Souza, SidneyPowell& all great Patriots!",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AwakenedMarie/status/1289227543636144128","Marie",,"#God , #Family, #USA, #Angelmom, #Daughter, #Sister #Mother, #Grandmother, Proud of our President, #MAGA #Voiceforthevoiceless   #Animals  #WWG1WGA  no DM",,FALSE,1528,1653,0,14286,21607,2011-05-18 17:05:40,FALSE,,,,"https://pbs.twimg.com/profile_banners/300965387/1590070909","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1245350438473474051/SZQqB0Hd_normal.jpg"
"x978533303111348225","x1289227543761969152",2020-07-31 15:52:53,"Imonlychar","The US fixing racism by painting black lives matter on the street","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x334330329","shepxart","en","x1253794371398332417","Bomboclaat https://t.co/EcC3ofVKx2",2020-04-24 21:14:07,"Twitter for iPhone",8025,1909,"x1099061043244937216","captionation1","BOMBOCLAATER",89264,3,551,"🌎","📥 Need collaboration ? Just DM me | Active notifications 😍| 👻: worldofbom30 | #BLACKLIVESMATTER",FALSE,"x1288306758553948160","The US fixing racism by painting black lives matter on the street",2020-07-29 02:54:01,"Twitter for iPhone",83505,27015,"x334330329","shepxart","SHEP",707,705,10641,"nomad","Artist. Army Vet.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Imonlychar/status/1289227543761969152","System Overload","Mission Viejo, CA","Black, educated, and fed up",,FALSE,79,172,0,2729,7555,2018-03-27 07:24:54,FALSE,,,,"https://pbs.twimg.com/profile_banners/978533303111348225/1574403817","","http://pbs.twimg.com/profile_images/1283933191347122176/DyXqQiBF_normal.jpg"
"x1151100714","x1289227546148712455",2020-07-31 15:52:54,"Jamie686_","After kneeling during the anthem in solidarity with the Black Lives Matter movement, Clippers coach Doc Rivers can't understand how a cop could kneel on a man's neck for over 8 minutes. https://t.co/AfvffjsoZA","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x3033098871","TheUndefeated","en",,,,,,,,,,,,,,,,"x1289222993911013378","After kneeling during the anthem in solidarity with the Black Lives Matter movement, Clippers coach Doc Rivers can't understand how a cop could kneel on a man's neck for over 8 minutes. https://t.co/AfvffjsoZA",2020-07-31 15:34:49,"Twitter Web App",92,32,"x3033098871","TheUndefeated","The Undefeated",138800,965,50320,"Washington, DC","The premier platform for exploring the intersections of race, sports and culture.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jamie686_/status/1289227546148712455","Jamie","UK","Runner | | #MUFC | | #NYK | | OSRSN: Jamie686 - Ironman | |",,FALSE,314,1177,11,25396,33634,2013-02-05 14:42:43,FALSE,,,,"https://pbs.twimg.com/profile_banners/1151100714/1563709015","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1234046955585712128/jMPAf4dc_normal.jpg"
"x45507227","x1289227547306164224",2020-07-31 15:52:54,"roycearonie","Pressure from the George Floyd uprising has won 7 out of 9 Councilmember promises to Defund police by 50%.

A welcome step, but no concrete proposal.

Yesterday, I unveiled the People's Budget proposal for 2020 SPD defund by at least $85M. I'll introduce it today in committee. https://t.co/sh0kzX10QT","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x2274777314","cmkshama","en",,,,,,,,,,,,,,,,"x1289215473494536192","Pressure from the George Floyd uprising has won 7 out of 9 Councilmember promises to Defund police by 50%.

A welcome step, but no concrete proposal.

Yesterday, I unveiled the People's Budget proposal for 2020 SPD defund by at least $85M. I'll introduce it today in committee. https://t.co/sh0kzX10QT",2020-07-31 15:04:56,"Twitter for Android",216,57,"x2274777314","cmkshama","Kshama Sawant",76076,5507,9340,"Seattle","Seattle City Councilmember ~ Socialist ~ Member of Socialist Alternative and AFT 1789 ~ kshama.sawant@seattle.gov",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/roycearonie/status/1289227547306164224","royce","Occupied Ohlone Land","He/him 🏳️‍🌈",,FALSE,358,616,27,28072,79055,2009-06-08 05:25:31,FALSE,,,,"https://pbs.twimg.com/profile_banners/45507227/1354603146","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/802050429890666496/mXQ4bxMo_normal.jpg"
"x1100333396008419328","x1289227548392488960",2020-07-31 15:52:54,"Hbo4MJyRLbFiGhw","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",112,36,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Hbo4MJyRLbFiGhw/status/1289227548392488960","कुमार","भारत","विशुद्ध भारतीय,.......गर्व से कहो हम सनातन वैदिकधर्मी हैं","http://thanksbharat.com",FALSE,1039,3017,0,66221,244268,2019-02-26 09:54:59,FALSE,,,,"https://pbs.twimg.com/profile_banners/1100333396008419328/1579404421","","http://pbs.twimg.com/profile_images/1273630654803001349/vUn750Kg_normal.jpg"
"x1108987687653003264","x1289227548237262848",2020-07-31 15:52:54,"GGawwdess","The US fixing racism by painting black lives matter on the street","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x334330329","shepxart","en","x1253794371398332417","Bomboclaat https://t.co/EcC3ofVKx2",2020-04-24 21:14:07,"Twitter for iPhone",8025,1909,"x1099061043244937216","captionation1","BOMBOCLAATER",89264,3,551,"🌎","📥 Need collaboration ? Just DM me | Active notifications 😍| 👻: worldofbom30 | #BLACKLIVESMATTER",FALSE,"x1288306758553948160","The US fixing racism by painting black lives matter on the street",2020-07-29 02:54:01,"Twitter for iPhone",83505,27016,"x334330329","shepxart","SHEP",707,705,10641,"nomad","Artist. Army Vet.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GGawwdess/status/1289227548237262848","GucciGawwdess",,"Level 20 ♈️ Out living my best life #LU22",,FALSE,365,689,0,25740,19262,2019-03-22 07:04:03,FALSE,,,,"https://pbs.twimg.com/profile_banners/1108987687653003264/1590785269","","http://pbs.twimg.com/profile_images/1277978565405900801/CoU4QZ1B_normal.jpg"
"x943300458470260736","x1289227549357289472",2020-07-31 15:52:55,"Jacquel25102704","In the past 31 days, Donald Trump has called #BlackLivesMatter a symbol of hate.

He's sent unidentified federal agents to police Portland streets against peaceful protesters.

But he has NOT publicly called out Putin for reportedly offering bounties for American troops abroad.","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x1058520120","SenDuckworth","en",,,,,,,,,,,,,,,,"x1287748749624836096","In the past 31 days, Donald Trump has called #BlackLivesMatter a symbol of hate.

He's sent unidentified federal agents to police Portland streets against peaceful protesters.

But he has NOT publicly called out Putin for reportedly offering bounties for American troops abroad.",2020-07-27 13:56:41,"Twitter Web App",41117,14265,"x1058520120","SenDuckworth","Tammy Duckworth",670751,7094,7995,,"Official Twitter account for U.S. Senator Tammy Duckworth. For more information, visit",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Jacquel25102704/status/1289227549357289472","Jacqueline",,"In the end, we will remember not the words of our enemies, but the silence of our friends.
Dr. Martin Luther King, Jr

Our imagination has no limits
John Lennon",,FALSE,2892,4883,5,74955,100127,2017-12-20 02:02:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/943300458470260736/1552325683","","http://pbs.twimg.com/profile_images/1102231726363832320/0yjkN5RO_normal.jpg"
"x213953342","x1289227549730643969",2020-07-31 15:52:55,"sirpeterlentz","This feels relevant again this week, so I am sharing again.","Twitter for Android",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x152601415","Okwonga","en","x1268897994365075456","This is maybe the angriest thing I have ever written, and it’s how I feel about the week we’ve just seen: “Don’t tell me there are Nazis by the lake.” https://t.co/0LR7VFrcgW for @BylineTimes 

#blacklivesmatter
#GeorgeFloyd https://t.co/YDwTSnPDPK",2020-06-05 13:30:31,"Twitter for iPhone",6050,2345,"x152601415","Okwonga","Musa Okwonga",76392,2563,98588,"Berlin, Germany","Writer. Co-founder of @stadio. @ringer. Agents: @thegoodagencyuk. He/him. Hoodies All Summer.",TRUE,"x1289221424566145026","This feels relevant again this week, so I am sharing again.",2020-07-31 15:28:34,"Twitter Web App",51,12,"x152601415","Okwonga","Musa Okwonga",76392,2563,98588,"Berlin, Germany","Writer. Co-founder of @stadio. @ringer. Agents: @thegoodagencyuk. He/him. Hoodies All Summer.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/sirpeterlentz/status/1289227549730643969","Peter Lentz","chicago/neo tokyo/","Enthusiast. 

Occasional soccer writer.

Motorcyclist. 

📷lentz_peter





Fillipo Inzaghi Appreciation Club Member.",,FALSE,205,264,9,16686,14636,2010-11-10 05:31:29,FALSE,,,,"https://pbs.twimg.com/profile_banners/213953342/1531796548","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1019052743011561472/Vh2iamCr_normal.jpg"
"x2305185624","x1289227550120583170",2020-07-31 15:52:55,"hhhhaleigh","A horrific story: Two migrants detained by ICE in Virginia say on July 13, guards dangerously knelt on another detainee’s upper back and punched him while his head was already bleeding. A third said the guard knelt on the man’s *head.* https://t.co/AUnLVz4qlz","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x15978412","attackerman","en",,,,,,,,,,,,,,,,"x1288988902053818374","A horrific story: Two migrants detained by ICE in Virginia say on July 13, guards dangerously knelt on another detainee’s upper back and punched him while his head was already bleeding. A third said the guard knelt on the man’s *head.* https://t.co/AUnLVz4qlz",2020-07-31 00:04:37,"Twitter for iPhone",1669,1196,"x15978412","attackerman","Spencer Ackerman",154815,4602,71294,"BK, where Black lives matter","National security reporter for the Daily Beast. Writing a book, REIGN OF TERROR, for Viking, spring 2021. spencer.ackerman@thedailybeast.com",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/hhhhaleigh/status/1289227550120583170","haleigh","los angeles, ca","activist and traveler","https://linktr.ee/hhhhaleigh",FALSE,361,292,1,13577,64857,2014-01-22 17:18:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/2305185624/1591203161","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1263569694465744898/3McNlLhx_normal.jpg"
"x382724081","x1289227550170865664",2020-07-31 15:52:55,"TaraniPatra","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",113,37,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TaraniPatra/status/1289227550170865664","Ajay Patra","ODISHA","Jai Shree Ram 🚩 Jai Jagannath 🚩","http://www.facebook.com/ajaypatra",FALSE,72,748,2,2372,2252,2011-09-30 15:36:14,FALSE,,,,"https://pbs.twimg.com/profile_banners/382724081/1592736850","http://abs.twimg.com/images/themes/theme8/bg.gif","http://pbs.twimg.com/profile_images/911608976101560320/eI9aufwC_normal.jpg"
"x1234683664195153920","x1289227550246334464",2020-07-31 15:52:55,"KuliyalVipin","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",113,37,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KuliyalVipin/status/1289227550246334464","विपिन कुलियाल","Dehradun, India","अमर तिरंगा स्वाभिमान से दुनिया भर में डोलेगा,
जहां गिरेगा लहू हमारा, वंदे मातरम् बोलेगा।
हमारा संगठित होना ही हमारी शक्ति है।
सेक्युलर दूर रहे।",,FALSE,796,517,0,4335,15377,2020-03-03 03:35:15,FALSE,,,,"https://pbs.twimg.com/profile_banners/1234683664195153920/1592884870","","http://pbs.twimg.com/profile_images/1288066951973965824/sQOSRxJ0_normal.jpg"
"x1246974817","x1289227550422491138",2020-07-31 15:52:55,"Adoreurmind","CHARGE HIM WITH MURDER SEEMS  PREMEDITATED/  Man who shot dead BLM protester in Austin is revealed as a 33-year-old acrive duty Army sergeant and Trump supporter who posted about using 'deadly force' against 'the mobs' before the killing https://t.co/dUF9GmI7tB","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x4925188717","LawyerRogelio","en",,,,,,,,,,,,,,,,"x1289224349593923584","CHARGE HIM WITH MURDER SEEMS  PREMEDITATED/  Man who shot dead BLM protester in Austin is revealed as a 33-year-old acrive duty Army sergeant and Trump supporter who posted about using 'deadly force' against 'the mobs' before the killing https://t.co/dUF9GmI7tB",2020-07-31 15:40:12,"Twitter for iPhone",29,25,"x4925188717","LawyerRogelio","Rogelio Garcia Lawyer",93883,82780,20990,"Houston,Tx","Trial Lawyer(37 yrs) grad. from UT School of Law . Undergrad BA from UT in Austin. DT supporters will not be tolerated. Ppl who seek Truth N Justice R Welcome.",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Adoreurmind/status/1289227550422491138","EssentiallyCasey",,"Mom to 3 Brilliant Girls, Kindergarten Teacher, Vegetarian, Spin Instructor,  Proud Resister and I didn’t VOTE for this idiot!#IWasAntiTrumpBeforeItWasCool",,FALSE,312,241,19,12363,219689,2013-03-06 20:15:41,FALSE,,,,"https://pbs.twimg.com/profile_banners/1246974817/1524774262","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1158758738385350657/fog5Hu4O_normal.jpg"
